book_id,title,average_rating,isbn,ratings_count,publisher
17153,The Bush Agenda: Invading the World  One Economy at a Time,4.05,0060846879,52,William Morrow
17157,Marie Antoinette: The Journey,3.93,0307277747,27291,Anchor Books
17158,Don Quixote: The Ormsby Translation  Revised  Backgrounds and Sources  Criticism,3.87,0393090183,56,W. W. Norton & Company
17170,A Tale of Two Cities,3.84,1593083327,301,Barnes  Noble Classics
17174,A Yellow Raft in Blue Water,3.86,0312421850,16190,Picador USA
17176,The Sound and the Fury,3.86,0679600175,518,Modern Library
17178,The Sound and the Fury: An Authoritative Text  Backgrounds and Contexts  Criticism,3.86,0393964817,1020,W. W. Norton & Company
17179,The Sound and the Fury,3.86,0739325353,138,Random House Audio
17181,CliffsNotes on Faulkner's The Sound and the Fury (Cliffs Notes),3.74,0822012197,30,Cliffs Notes
17184,The Invisible Man,3.64,0451528522,109551,Signet Classics
17185,The Invisible Man,3.64,0812504674,313,Aerie
17188,Invisible Man,3.86,0679723137,334,Vintage
17189,The Invisible Man,3.64,014143998X,871,Penguin Classics
17202,To Sail Beyond the Sunset,3.87,0399132678,98,G.P. Putnam's Sons
17204,The Friday Night Knitting Club (Friday Night Knitting Club  #1),3.42,0399154094,64473,G.P. Putnam's Sons
17206,Lady Friday (The Keys to the Kingdom  #5),3.92,0439700884,19436,Scholastic
17208,Friday,3.84,0345414004,23064,Del Rey
17214,Starship Troopers,4.01,0441783589,164740,Ace Book
17215,Starship Troopers,4.01,0441014100,1100,Ace
17216,Starship Troopers,4.01,1568654308,172,Ace/SFBC
17224,The Diamond Color Meditation: Color Pathway to the Soul,5.0,1890995525,5,Square One Publishers
17228,Zodiac,3.72,2207252647,65,Denoël
17230,Sirens and Sea Monsters (Tales from the Odyssey #3),4.04,0786809302,371,Disney-Hyperion
17233,The Scarlet Letter,3.4,1419542206,23,Kaplan
17236,Dracula,3.99,0744586534,73,Walker Books Ltd
17238,Dracula,3.99,0743477367,9871,Pocket Books
17241,Dracula,3.99,0786180404,53,Blackstone Audiobooks
17243,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,3.44,0800809637,21,Taplinger Publ. Company
17245,Dracula,3.99,0393970124,774987,Norton
17246,Macbeth,3.9,0743482794,522,Simon  Schuster
17247,Macbeth (No Fear Shakespeare),3.9,1586638467,1292,SparkNotes
17248,Death of a Dreamer (Hamish Macbeth  #22),3.83,0892967897,73,Mysterious Press
17250,The Crucible,3.58,0142437336,293374,Penguin Books
17252,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,4.16,0375706364,3103,Vintage
17253,Spock: The Fire and the Rose (Star Trek: Crucible  #2),3.96,0743491696,206,Pocket Books
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),4.14,0743491688,332,Pocket Books
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),3.69,074349170X,183,Star Trek
17263,Mr Tompkins in Paperback (Canto),4.19,0521447712,580,Cambridge University Press
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,4.19,048624895X,958,Dover Publications
17267,The Great Divorce,4.28,0006280560,87527,HarperCollins
17271,The Metaphysics of Star Trek,3.82,0465091245,306,Basic Books
17275,The Very Best of the Feynman Lectures,4.18,0465099009,123,Basic Books
17276,The Feynman Lectures on Physics Vols 3-4,4.71,0738209252,21,Basic Books
17277,The Feynman Lectures on Physics Vols 7-8,4.8,0738209279,20,Basic Books
17279,The Feynman Lectures on Physics Vols 5-6,4.59,0738202835,22,Basic Books
17280,The Feynman Lectures on Physics Vol 3,4.63,0805390499,716,Addison Wesley Publishing Company
17289,Galactic Goodnight (Disney's Little Einsteins),4.42,0786849738,12,Disney Press
17290,What Einstein Told His Cook: Kitchen Science Explained,3.86,0393011836,3176,W. W. Norton  Company
17292,Mission: Where's June? (Disney's Little Einstein),4.5,0786855398,12,Disney Press
17293,Babies (Baby Einstein),4.0,0786808381,31,Disney Press
17294,Butterfly Suits (Disney's Little Einsteins),3.68,078685538X,26,Disney Press
17295,Birthday Machine (Disney's Little Einsteins Early Reader),4.29,0786849711,21,Disney Press
17296,Music of the Meadow (Little Einsteins Early Reader),3.7,0786855371,26,Disney Press
17297,1912 Manuscript on the Special Theory of Relativity,4.41,0807615323,17,George Braziller Inc.
17303,Piercing the Darkness (Darkness  #2),4.32,1581345275,50573,Crossway Books
17309,This Present Darkness (Darkness  #1),4.22,1581345283,86548,Crossway Books
17313,The Oath,4.07,1595540458,32,Thomas Nelson
17315,Oath of Swords (War God  #1),4.01,1416520864,5582,Baen
17316,Oath of Gold (The Deed of Paksenarrion  #3),4.27,0671697986,6200,Baen
17319,The Oath (Dismas Hardy  #8),4.02,0451207645,2781,Signet
17320,Wind Rider's Oath (War God  #3),4.02,1416508953,2774,Baen
17323,A Visitation of Spirits,3.76,0375703977,449,Vintage
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,4.31,0975262203,126,Open Heaven Publications
17334,The Complete C.S. Lewis Signature Classics,4.61,0061208493,925,HarperOne
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,4.47,0060819227,144,HarperOne
17344,Till We Have Faces: A Myth Retold,4.19,0786198389,60,Blackstone Publishing
17349,The Demon-Haunted World: Science as a Candle in the Dark,4.27,0345409469,50343,Ballantine Books
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,4.08,0553077724,351,Bantam Books
17355,The Illustrated A Brief History of Time,4.17,0593040597,317,Bantam
17356,Brevísima historia del tiempo,4.22,8484326373,64,Critica (Grijalbo Mondadori)
17360,A First Course in String Theory,4.16,0521831431,189,Cambridge University Press
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,4.18,0393312763,10216,W. W. Norton  Company
17364,Surely You're Joking  Mr. Feynman!,4.28,009917331X,1837,Vintage
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,4.28,0786177284,74,Blackstone Audiobooks
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,4.05,0465023940,5907,Basic Books
17384,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,4.18,1591855101,13,Casa Creacion
17412,Chemistry: The Central Science,3.88,0130669970,539,Prentice Hall
17426,Introduction to Linear Algebra and Differential Equations,3.5,0486651916,17,Dover Publications
17435,Physics for Scientists and Engineers,4.01,0132431068,110,Prentice Hall
17437,Physics: for Scientists and Engineers with Modern Physics,3.78,0130352993,9,Benjamin-Cummings Publishing Company
17461,Misty of Chincoteague (Misty  #1),4.05,1416927832,38024,Aladdin
17468,Black Beauty,3.96,1402714521,738,Sterling
17473,Black Beauty (Coloring Book),3.96,048629272X,68,Dover Publications
17488,Five on a Treasure Island (Famous Five  #1),4.09,0340796146,19173,Hodder
17496,The Secret Seven (The Secret Seven  #1),3.87,0340917547,6881,Hodder
17503,The Circus of Adventure,4.11,0330244779,12,Pan
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),4.14,9812468234,0,Berlitz Kids
17510,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),4.14,981246820X,1,Berlitz Kids
17511,The Mystery of the Missing Cat,3.82,0785759379,5,Turtleback Books
17513,Die Verschwundene Katze = The Missing Cat,4.14,2831557437,1,Berlitz Kids
17518,The Trolley Car Family,4.14,0590407325,314,Scholastic
17533,Rose in Bloom (Eight Cousins  #2),4.04,0316030899,19389,Little  Brown Books for Young Readers
17544,The Quiet Little Woman: A Christmas Story,3.67,1562926160,1195,Honor Books
17546,Louisa May Alcott on Race  Sex  and Slavery,3.94,1555533078,18,Northeastern University Press
17548,An Old-Fashioned Thanksgiving,3.71,0060004509,659,HarperCollins Publishers
17550,Moods,3.4,0813516706,314,Rutgers University Press
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,3.91,0736805990,29,Capstone Press
17580,These Happy Golden Years (Little House  #8),4.19,0590488120,311,Scholastic  Inc.
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,4.14,006446234X,440,HarperCollins
17582,The Norton Anthology of Short Fiction,4.18,0393926117,663,W. W. Norton & Company
17593,Red  White  and Black: The Peoples of Early North America,3.79,0139567569,170,Prentice Hall
17600,Homemade Love,4.18,0786806435,222,Jump At The Sun
17601,The Will to Change: Men  Masculinity  and Love,4.36,0743456084,2574,Washington Square Press
17602,Killing Rage: Ending Racism,4.28,0805050272,1987,Holt Paperbacks
17603,Where We Stand: Class Matters,4.18,041592913X,1780,Routledge
17607,All About Love: New Visions,4.01,0688168442,10928,William Morrow
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,3.95,0807050113,201,Beacon Press
17609,The Darker Nations: A People's History of the Third World,3.98,1565847857,659,New Press  The
17610,The Karma Of Brown Folk,4.1,0816634394,344,Univ Of Minnesota Press
17619,The Negro,4.32,0812217756,29,University of Pennsylvania Press
17624,Democracy Matters: Winning the Fight Against Imperialism,3.95,1594200297,102,Penguin Press HC  The
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,3.87,0029131693,41,Free Press
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,4.42,0160729947,239,National Park Service
17639,The Guardship (Thomas Marlowe  #1),4.01,0380804522,313,William Morrow Paperbacks
17643,Before We Were Free,3.87,044023784X,4950,Laurel Leaf Library
17644,Moral Disorder and Other Stories,3.63,0385503849,8270,Nan A. Talese
17645,The Penelopiad,3.7,1841957178,29315,Canongate U.S.
17646,The Tent,3.7,0385516681,5061,Nan A. Talese
17650,The Robber Bride,3.83,0385491034,34550,Anchor
17654,The Moth Diaries,3.49,0571219713,60,Faber & Faber Limited
17658,Trauma,3.55,0451205553,344,Signet
17671,Liars and Saints,3.6,0743261984,2270,Scribner
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,4.04,0375708138,1063,Vintage
17675,Eating Stone: Imagination and the Loss of the Wild,4.1,140003177X,462,Vintage
17679,Writing the Qualitative Dissertation: Understanding by Doing,3.73,0805832890,9,Psychology Press
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,3.41,0060758767,1137,Harper Perennial
17683,Dead Beat (The Dresden Files  #7),4.43,045146091X,91592,Roc
17686,Diaries  1910-1923,4.23,0805209069,2090,Schocken
17687,The Metamorphosis,3.81,1419172697,395,Kessinger Publishing
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,4.04,0684800705,13846,Scribner
17690,The Trial,3.98,0099428644,168300,Vintage
17691,Franz Kafka: The Complete Stories,4.35,0805238638,59,Schocken
17692,The Trial,3.98,0805209999,4086,Schocken Books
17694,The Zürau Aphorisms,3.75,0805212078,648,Schocken
17697,Collected Shorter Fiction: Volume I,4.41,0375411720,72,Everyman's Library
17698,The Cossacks,3.79,0812975049,4356,Modern Library
17701,More Adventures of the Great Brain (Great Brain  #2),4.26,0142400653,4850,Puffin Books
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,4.16,0060392886,436,Dey Street Books
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),4.22,0671746065,2796,Pocket Books
17722,Alice's Adventures in Wonderland & Through the Looking-Glass,4.07,0553213458,1469,Bantam Classics
17724,The Awakening,3.65,0393960579,937,W. W. Norton & Company
17726,Go Down  Moses,3.93,0679732179,8289,Vintage
17727,The Books of Magic,4.08,1563890828,13850,Vertigo
17728,The House of Mirth,3.95,1844082938,69014,Virago
17730,House of Mirth,3.95,1600962203,220,Waking Lion Press
17733,The House of Mirth,3.95,1593081049,74,Barnes  Noble Classics
17735,Light (Kefahuchi Tract  #1),3.6,0553382950,3732,Spectra
17743,Beautiful Evidence,4.15,0961392177,2045,Graphics Press LLC
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,4.08,0961392169,924,Graphics Press
17761,Hafen des Unglücks (Aubrey/Maturin Book 11),4.41,3548256422,6,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas
17762,Manöver um Feuerland (The Far Side of the World) (Aubrey/Maturin Book 10),4.45,3548254438,8,Ullstein Tb
17766,Master and Commander (Aubrey/Maturin Book 1),4.1,073931565X,1,Random House Audio
17770,Post Captain (Aubrey/Maturin Book 2),4.29,039700804X,3,Lippincott Williams & Wilkins
17778,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),4.38,3548254357,7,Ullstein Tb
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,4.16,0141001828,72656,Penguin Books
17781,Heart of the Sea (Gallaghers of Ardmore  #3),4.15,0515128554,24451,Berkley Books
17783,Corazón de mar (Gallagher  #3),4.15,8466307257,12,Punto de Lectura
17795,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,3.98,0312300336,513,Picador
17798,Fads and Fallacies in the Name of Science,4.06,0486203948,1022,Dover Publications (NY)
17799,South of the Border  West of the Sun,3.87,0099448572,59657,Vintage
17800,Dance Dance Dance,4.04,0099448769,50169,Vintage
17803,After Dark,3.7,0307265838,80308,Knopf Publishing Group
17804,Vintage Murakami,4.03,1400033969,740,Vintage Books USA
17807,Gravitation #2,3.99,848449487X,10,Ediciones Glénat España
17828,The Master and Margarita,4.3,1411683056,493,Lulu Press
17830,Bulgakov's the Master and Margarita: The Text as a Cipher,5.0,0533017424,4,Vantage Press
17837,Мастер и Маргарита,4.3,5040019521,10,Эксмо
17841,Foucault's Pendulum,3.89,015603297X,46598,Mariner Books
17845,Pendulum: Leon Foucault and the Triumph of Science,3.72,0743464796,183,Washington Square Press
17846,The House of Mirth,3.95,1593081537,360,Barnes  Noble Classics
17850,The House of Mirth,3.95,0814749763,10,New York University Press
17861,The Family Trade (The Merchant Princes  #1),3.52,0765348217,4691,Tor Fantasy
17862,Toast  and Other Stories,3.8,0809556030,935,Cosmos Books (OH)
17863,Accelerando,3.88,0441014151,16527,Ace Books
17866,Glasshouse,3.87,0441014038,8975,Ace Books
17867,The Hidden Family (The Merchant Princes  #2),3.57,0765352052,3344,Tor Fantasy
17872,Lobsters,3.83,1884612466,158,AudioText
17873,Antibodies,3.46,1884612474,67,AudioText
17876,Notes from Underground  White Nights  The Dream of a Ridiculous Man  and Selections from The House of the Dead,4.18,0451529553,71824,Signet
17877,The House of the Dead,4.05,0486434095,11252,Dover Publications
17878,The Village of Stepanchikovo,3.87,0140446583,1570,Penguin Book Limited
17879,Crime and Punishment,4.21,0679420290,6950,Random House
17880,The Gambler,3.89,184391123X,82,Hesperus Press
17881,Notes from Underground & The Double,4.2,0140442529,4706,Penguin Books
17883,Notes from Underground & A Confession (Everyman's Library),3.76,0460874489,17,Everymans Library
17890,The Gambler/Bobok/A Nasty Story,3.99,0140441794,576,Penguin Books
17891,The Idiot,4.18,0486432130,72,Dover Publications
17893,Netochka Nezvanova,3.81,0140444556,2590,Penguin Classics
17905,Plays 5: Arcadia / The Real Thing / Night and Day / Indian Ink / Hapgood,4.29,0571197515,572,Farrar  Straus and Giroux
17908,Rock 'n' Roll,3.71,0802143075,951,Grove Press
17914,The Real Thing,3.94,0571125298,3553,Farrar  Straus and Giroux
17915,Arcadia,4.19,1568651376,48,Doubleday Books
17918,Plays 1: The Real Inspector Hound / After Magritte / Dirty Linen / New-Found-Land / Dogg's Hamlet  Cahoot's Macbeth,4.03,0571177654,78,Faber & Faber
17922,Every Good Boy Deserves Favor & Professional Foul,3.9,0802150454,190,Grove Press
17926,Lord Malquist and Mr. Moon,3.41,0802142710,192,Grove Press
17944,The Gunslinger (The Dark Tower #1),3.96,0451160525,1902,Signet
17945,Everything and Nothing,4.38,0811214001,593,New Directions
17946,Seven Nights,4.33,0811209059,1037,New Directions Publishing Corporation
17947,Museo: Textos Ineditos,4.17,9500424134,6,Emecé Editores
17950,Obra Poética,4.49,9500426161,50,Emecé Editores
17961,Collected Fictions,4.58,0140286802,18874,Penguin Classics Deluxe Edition
17971,The Eternal Frontier: An Ecological History of North America and Its Peoples,4.06,0802138888,588,Grove Press
17976,Hope Springs Eternal (Prairie River  #4),4.27,0439440033,130,Scholastic Paperbacks
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,4.13,061861916X,20232,Mariner Books
17982,The Reverse of the Medal (Aubrey & Maturin #11),4.41,0006499260,186,HarperCollins
17983,The Reverse of the Medal (Aubrey/Maturin  #11),4.41,0786178183,3598,Blackstone Audiobooks
17986,Teleny or the Reverse of the Medal,3.67,1595690360,985,MONDIAL
17994,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,4.29,0385495323,16531,Anchor
17998,The Eternity Code (Artemis Fowl  #3),4.04,0786856289,1660,Miramax
18005,How I Became a Pirate,4.08,0152018484,24098,HMH Books for Young Readers
18013,The Pirate Dictionary,3.7,1589802438,51,Pelican Publishing Company
18016,Mulliner Nights (Mr. Mulliner  #3),4.11,1400079616,1174,Vintage
18017,Life at Blandings,4.35,0140059032,2651,Penguin Books
18018,Jill the Reckless,4.02,1585676608,666,Harry N. Abrams
18019,The Code of the Woosters: Jeeves to the Rescue,4.36,1572705485,172,AudioGO
18021,P.G. Wodehouse in His Own Words,4.07,1585673935,48,Harry N. Abrams
18022,Jeeves and the Mating Season (Jeeves  #9),4.26,1572703199,109,AudioGO
